,ONTOLOGY,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0009534,CC,GO:0009534,chloroplast thylakoid,331,-0.661906147955826,-3.24677904217584,1e-10,8.21971830985916e-09,7.10896960711638e-09,2373,tags=66%, list=19%, signal=55%,824134/829948/839009/832327/837778/841671/821967/822277/817272/837374/822204/843028/838876/832059/840297/827001/842103/822286/834273/829567/825341/837719/823741/819358/835320/816386/838259/820876/831151/820775/822181/820845/835665/834652/827727/836579/818051/819639/826517/827564/822055/832195/834757/829438/818197/824691/834494/819589/818558/825653/837377/832136/827921/825524/831016/831581/833979/841534/816672/833535/828494/817191/840895/841099/828213/839870/823901/841995/839871/824861/839814/824345/832116/824832/830699/821260/829359/832370/840098/843491/814688/821336/817656/825797/816936/832987/837040/821137/821422/830325/817231/832376/827759/818299/822168/816623/819705/827996/842785/830126/835621/835515/822405/827223/843812/820628/843827/836751/842719/824858/842776/843029/828984/833840/842016/819406/835431/839869/830458/828388/824654/826626/817046/843099/838400/815058/835507/831326/838591/824246/822403/817947/824379/844245/835355/836789/830593/828579/828611/827144/842446/825376/824441/825320/818436/829949/828183/831799/841033/843942/840021/820043/843095/826551/3768499/818006/828181/818532/837243/822335/843903/824514/837733/815210/827479/841919/823831/3771487/839844/825489/843189/843413/837178/824699/819295/825753/820041/816545/841652/820859/833608/817606/827927/842759/815055/839815/3770591/839449/838622/826892/844085/828853/828996/826480/838151/838168/834607/834396/837974/827877/835938/825866/836525/839918/831984/841653/819126/822203/821134/832247/838455/831910/822391/838498/820871/821143/825491
GO:0009579,CC,GO:0009579,thylakoid,411,-0.648170482193739,-3.23658188682587,1e-10,8.21971830985916e-09,7.10896960711638e-09,2615,tags=66%, list=21%, signal=54%,817636/832669/829678/844343/838079/821456/841029/842833/838761/835945/817429/814640/824134/829948/836262/839009/832327/831638/837778/841671/821967/822277/817272/837374/822204/843028/838876/832059/840297/827001/842103/822286/834273/818107/828762/829567/825341/831741/837719/823741/819358/835320/816386/829283/838259/820876/831151/820775/822181/820845/830824/835665/816652/817589/834652/827727/836579/814937/818051/819639/826517/838984/827564/832395/822055/832195/834757/830052/829438/818197/824691/834494/819589/818558/825653/837377/832136/827921/825524/831016/831581/833979/841534/816672/817365/833535/828494/817191/818093/817344/840895/841099/828213/839870/823901/841995/839871/824861/839814/824345/832116/824832/830699/821260/829359/824403/832370/819858/840098/835183/843491/814688/844199/821336/817656/815152/825797/816936/833138/832987/837040/821137/820828/821422/835937/830325/817231/832376/827759/818299/822168/816623/819705/827996/842785/830126/835621/835515/822405/827223/843812/820628/843827/836751/842719/824858/820461/839436/842776/843029/828984/829972/833840/842016/819406/835431/839869/830458/828388/824654/826626/817046/843099/838400/834097/824462/815058/835507/831326/838591/824246/822403/817947/824379/835567/844245/835355/836789/830593/828579/828611/827144/842446/825376/824441/825320/818436/829949/824746/828183/821203/831799/841033/843942/840021/825494/820043/843095/826551/3768499/818006/828181/818532/837243/816751/822335/843903/818104/824514/837733/815210/827479/841919/823831/3771487/839844/825489/843189/843413/837178/824699/819295/825753/820041/816545/841652/820335/836451/820859/833608/817606/827927/842759/815055/839815/3770591/839449/838622/826892/844085/828853/828996/826480/838151/833830/838168/834607/834396/837974/827877/835938/825866/833828/837358/833829/828613/836525/839918/831984/841653/819126/822203/821134/832247/838455/831910/822391/838498/820871/821143/825491
GO:0031976,CC,GO:0031976,plastid thylakoid,336,-0.655460366955628,-3.21984578417829,1e-10,8.21971830985916e-09,7.10896960711638e-09,2373,tags=65%, list=19%, signal=54%,824134/829948/839009/832327/837778/841671/821967/822277/817272/837374/822204/843028/838876/832059/840297/827001/842103/822286/834273/818107/829567/825341/837719/823741/819358/835320/816386/838259/820876/831151/820775/822181/820845/835665/817589/834652/827727/836579/818051/819639/826517/827564/822055/832195/834757/829438/818197/824691/834494/819589/818558/825653/837377/832136/827921/825524/831016/831581/833979/841534/816672/833535/828494/817191/840895/841099/828213/839870/823901/841995/839871/824861/839814/824345/832116/824832/830699/821260/829359/832370/840098/843491/814688/821336/817656/825797/816936/832987/837040/821137/821422/830325/817231/832376/827759/818299/822168/816623/819705/827996/842785/830126/835621/835515/822405/827223/843812/820628/843827/836751/842719/824858/842776/843029/828984/833840/842016/819406/835431/839869/830458/828388/824654/826626/817046/843099/838400/815058/835507/831326/838591/824246/822403/817947/824379/844245/835355/836789/830593/828579/828611/827144/842446/825376/824441/825320/818436/829949/828183/831799/841033/843942/840021/820043/843095/826551/3768499/818006/828181/818532/837243/822335/843903/824514/837733/815210/827479/841919/823831/3771487/839844/825489/843189/843413/837178/824699/819295/825753/820041/816545/841652/820859/833608/817606/827927/842759/815055/839815/3770591/839449/838622/826892/844085/828853/828996/826480/838151/838168/834607/834396/837974/827877/835938/825866/836525/839918/831984/841653/819126/822203/821134/832247/838455/831910/822391/838498/820871/821143/825491
GO:0009535,CC,GO:0009535,chloroplast thylakoid membrane,252,-0.673203317232991,-3.20849554600888,1e-10,8.21971830985916e-09,7.10896960711638e-09,2373,tags=69%, list=19%, signal=57%,824134/829948/839009/832327/837778/841671/821967/822277/817272/822204/843028/838876/832059/840297/827001/822286/834273/829567/819358/835320/816386/838259/831151/820775/820845/835665/836579/818051/819639/826517/822055/832195/834757/818197/824691/834494/818558/825653/837377/832136/827921/825524/831016/831581/841534/833535/817191/840895/841099/839870/823901/841995/839871/824861/839814/824345/830699/829359/832370/840098/843491/814688/817656/825797/816936/832987/821137/821422/830325/832376/818299/822168/816623/827996/842785/830126/835621/835515/822405/827223/843812/820628/843827/836751/842719/824858/843029/828984/842016/819406/835431/839869/830458/828388/824654/826626/817046/843099/838400/815058/831326/838591/824246/822403/817947/824379/844245/835355/836789/830593/828579/828611/827144/842446/825376/824441/825320/828183/831799/841033/840021/820043/826551/818006/828181/818532/837243/843903/815210/827479/841919/823831/843189/843413/837178/824699/819295/816545/841652/820859/833608/817606/827927/842759/815055/839815/3770591/839449/826892/844085/828853/828996/826480/838151/838168/834396/837974/827877/835938/825866/836525/839918/841653/819126/822203/821134/832247/838455/831910/822391/838498/820871/821143/825491
GO:0055035,CC,GO:0055035,plastid thylakoid membrane,259,-0.664890574289065,-3.18009199258255,1e-10,8.21971830985916e-09,7.10896960711638e-09,2373,tags=68%, list=19%, signal=57%,824134/829948/839009/832327/837778/841671/821967/822277/817272/822204/843028/838876/832059/840297/827001/822286/834273/818107/829567/819358/835320/816386/838259/831151/820775/820845/835665/817589/836579/818051/819639/826517/822055/832195/834757/818197/824691/834494/818558/825653/837377/832136/827921/825524/831016/831581/841534/833535/817191/840895/841099/839870/823901/841995/839871/824861/839814/824345/830699/829359/832370/840098/843491/814688/817656/825797/816936/832987/821137/821422/830325/832376/818299/822168/816623/827996/842785/830126/835621/835515/822405/827223/843812/820628/843827/836751/842719/824858/843029/828984/842016/819406/835431/839869/830458/828388/824654/826626/817046/843099/838400/815058/831326/838591/824246/822403/817947/824379/844245/835355/836789/830593/828579/828611/827144/842446/825376/824441/825320/828183/831799/841033/840021/820043/826551/818006/828181/818532/837243/843903/815210/827479/841919/823831/843189/843413/837178/824699/819295/816545/841652/820859/833608/817606/827927/842759/815055/839815/3770591/839449/838622/826892/844085/828853/828996/826480/838151/838168/834396/837974/827877/835938/825866/836525/839918/841653/819126/822203/821134/832247/838455/831910/822391/838498/820871/821143/825491
GO:0034357,CC,GO:0034357,photosynthetic membrane,283,-0.65764319398854,-3.17562835160248,1e-10,8.21971830985916e-09,7.10896960711638e-09,2373,tags=66%, list=19%, signal=55%,824134/829948/839009/832327/837778/841671/821967/822277/817272/822204/843028/838876/832059/840297/827001/842103/822286/834273/818107/829567/819358/835320/816386/829283/838259/831151/820775/820845/835665/817589/836579/818051/819639/826517/822055/832195/834757/818197/824691/834494/818558/825653/837377/832136/827921/825524/831016/831581/841534/833535/817191/818093/840895/841099/839870/823901/841995/839871/824861/839814/824345/824832/830699/829359/832370/840098/843491/814688/817656/825797/816936/832987/837040/821137/821422/830325/832376/818299/822168/816623/819705/827996/842785/830126/835621/835515/822405/827223/843812/820628/843827/836751/842719/824858/843029/828984/829972/842016/819406/835431/839869/830458/828388/824654/826626/817046/843099/838400/815058/831326/838591/824246/822403/817947/824379/844245/835355/836789/830593/828579/828611/827144/842446/825376/824441/825320/828183/831799/841033/840021/820043/826551/3768499/818006/828181/818532/837243/843903/815210/827479/841919/823831/843189/843413/837178/824699/819295/816545/841652/820859/833608/817606/827927/842759/815055/839815/3770591/839449/838622/826892/844085/828853/828996/826480/838151/838168/834396/837974/827877/835938/825866/837358/836525/839918/841653/819126/822203/821134/832247/838455/831910/822391/838498/820871/821143/825491
GO:0042651,CC,GO:0042651,thylakoid membrane,281,-0.655747185227716,-3.16367582707082,1e-10,8.21971830985916e-09,7.10896960711638e-09,2373,tags=65%, list=19%, signal=54%,824134/829948/839009/832327/837778/841671/821967/822277/817272/822204/843028/838876/832059/840297/827001/842103/822286/834273/818107/829567/819358/835320/816386/829283/838259/831151/820775/820845/835665/817589/836579/818051/819639/826517/822055/832195/834757/818197/824691/834494/818558/825653/837377/832136/827921/825524/831016/831581/841534/833535/817191/818093/840895/841099/839870/823901/841995/839871/824861/839814/824345/824832/830699/829359/832370/840098/843491/814688/817656/825797/816936/832987/821137/821422/830325/832376/818299/822168/816623/819705/827996/842785/830126/835621/835515/822405/827223/843812/820628/843827/836751/842719/824858/843029/828984/829972/842016/819406/835431/839869/830458/828388/824654/826626/817046/843099/838400/815058/831326/838591/824246/822403/817947/824379/844245/835355/836789/830593/828579/828611/827144/842446/825376/824441/825320/828183/831799/841033/840021/820043/826551/3768499/818006/828181/818532/837243/843903/815210/827479/841919/823831/843189/843413/837178/824699/819295/816545/841652/820859/833608/817606/827927/842759/815055/839815/3770591/839449/838622/826892/844085/828853/828996/826480/838151/838168/834396/837974/827877/835938/825866/836525/839918/841653/819126/822203/821134/832247/838455/831910/822391/838498/820871/821143/825491
GO:0009521,CC,GO:0009521,photosystem,40,-0.885188263106406,-3.09368302650996,1e-10,8.21971830985916e-09,7.10896960711638e-09,1170,tags=95%, list=9%, signal=86%,841099/824832/837040/819705/827223/828984/842016/826626/843099/838400/815058/824246/844245/836789/825320/828183/831799/840021/3768499/818532/837178/824699/819295/816545/820859/815055/839449/826892/828996/838151/837974/827877/825866/837358/836525/841653/822391/821143
GO:0019684,BP,GO:0019684,photosynthesis, light reaction,123,-0.692313980297151,-3.0098610555105,1e-10,8.21971830985916e-09,7.10896960711638e-09,1625,tags=60%, list=13%, signal=53%,818051/843637/827564/824691/834494/820740/833476/827921/833979/821399/841099/839870/823901/841995/839871/843491/814688/825797/837040/835286/820828/830325/816623/827996/842785/835515/827223/836751/2745715/842719/842016/819406/839869/828388/824654/826626/843099/815058/824246/824572/844245/836789/842446/825320/835806/831799/841984/820043/826551/842354/3768499/818006/843903/841919/843413/837178/819295/842386/817606/827927/815055/839449/838151/838168/837974/827877/825866/837358/836525/838455/822391/838498/820871/821143
GO:0042170,CC,GO:0042170,plastid membrane,374,-0.595629185190877,-2.95910493449891,1e-10,8.21971830985916e-09,7.10896960711638e-09,2570,tags=58%, list=20%, signal=48%,844343/821456/838568/829306/829697/841029/831426/842833/821452/817429/827908/814640/824134/829948/839009/832327/837778/841671/821967/822277/817272/834395/822157/822204/843028/838876/833308/832059/840297/827001/822286/834273/818107/838170/819396/829567/834255/819358/835320/816386/838259/831151/843973/844294/820775/820845/839113/835665/825516/817589/836579/823537/818051/819639/826517/839248/822055/832195/834757/818197/824691/816018/834494/819589/818558/825653/820288/837377/832136/827921/825524/831016/831581/841534/833535/828494/817191/827308/840895/821509/841099/839870/823901/841995/839871/831259/824861/839814/824345/830699/840100/829359/831975/832370/840098/843491/814688/817656/825797/816936/832987/821137/821422/830325/820144/832376/830369/818299/822168/816623/831618/827996/842785/830126/835621/835515/822405/827223/843812/820628/843827/836751/842719/824858/843029/828984/842016/819406/835431/839869/830458/828388/824654/826626/817046/843099/838400/815058/831326/838591/824246/822403/817947/824379/844245/835355/836789/830593/828579/828611/827144/842446/825376/824441/825320/828183/831799/841033/840021/827588/820043/826551/818006/828181/818532/837243/843903/815210/827479/841919/823831/843189/843413/837178/824699/819295/836393/816545/841652/820859/833608/817606/827927/842759/815055/839815/3770591/839449/838622/826892/844085/828853/828774/828996/826480/838151/838168/834396/837974/827877/835938/825866/836525/839918/841653/819126/822203/821134/832247/838455/831910/822391/838498/820871/821143/817439/825491
