,ONTOLOGY,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0044391,CC,GO:0044391,ribosomal subunit,261,-0.65098538161504,-2.71281316854704,1e-10,1.06109090909091e-08,9.24784688995215e-09,3394,tags=79%, list=27%, signal=59%,821308/828099/843744/844414/819578/816314/843746/819374/820367/820974/819725/832455/836820/838024/824541/837356/834154/833981/824062/821352/817719/817781/833518/839407/832305/836042/822081/832878/830837/840300/835342/830075/823891/818015/821088/843063/816493/818011/820350/829298/817299/824468/829701/820296/835796/842161/844199/814652/827607/827375/838435/819897/824511/822480/831372/827451/825248/832832/825039/831956/832848/821787/831853/836887/824683/828817/818646/824153/821120/823747/817318/837036/836351/818188/826637/831470/825123/827535/824554/819644/815456/832839/828004/823518/819179/841660/831195/818189/823638/821405/829062/839511/838332/834658/843298/814978/825888/831692/834934/832439/816564/818337/819722/828729/837218/831405/839564/823584/839410/836238/826931/820170/817900/820107/833956/815070/824801/819323/822405/844111/818295/818947/825398/822524/828167/816492/831907/837497/835772/834844/824588/818531/839630/836188/841305/830810/844129/838884/816696/835768/820324/830600/831724/818524/836107/817317/819652/817947/818874/819595/823515/825195/834821/829064/819095/824054/828951/818654/837486/843397/817766/840799/827159/829329/836535/824694/838331/843836/820853/817059/833976/828679/829060/829529/818612/824741/838092/839781/820230/825283/831282/818234/820750/825134/837243/822189/822403/819855/824556/821920/834005/829607/820500/816491/827074/829614/824768/840194/829203/823623/816494/820000/816943/819853/820283
GO:0003735,MF,GO:0003735,structural constituent of ribosome,261,-0.639886250308394,-2.66656041016189,1e-10,1.06109090909091e-08,9.24784688995215e-09,3401,tags=74%, list=27%, signal=55%,835387/828099/843744/844414/819578/816314/843746/820367/820974/819725/832455/836820/838024/824541/834154/833981/824062/821352/817719/817781/833518/839407/836042/822081/830837/835342/830075/823891/818015/821088/843063/816493/818011/829298/824468/832844/825524/829701/820296/835796/842161/844199/814652/835549/827375/821567/830359/837407/838435/819897/824511/831372/827451/825248/832832/825039/831956/818932/832848/821787/831853/836887/824683/828817/818646/824153/821120/821407/823747/837036/829920/818188/826637/831432/832141/824554/815456/832839/828004/819179/841660/832419/831195/823638/824424/821405/839511/838332/834658/843298/833138/835607/834934/832439/816564/818337/819722/828729/837218/831405/839564/839410/836238/826931/820170/820107/824801/822405/844111/818295/818947/822524/828167/841363/831907/835772/834844/824588/818531/839630/836188/830810/844129/824425/816696/820324/830600/831724/818524/835834/819652/817947/818874/819595/823515/834821/829064/824054/828951/818654/837486/843397/817766/840799/827159/836535/824694/838331/843836/820853/833976/828679/827471/824741/822335/843871/839781/836647/825283/831282/839273/818234/820750/840472/816355/825134/834097/817910/837243/822189/841255/822403/819855/824556/834005/829607/820500/816491/818905/827074/827947/829614/824768/840194/831997/843189/829203/823623/842759/834765/816943/831655/819853
GO:0022626,CC,GO:0022626,cytosolic ribosome,273,-0.636437238046369,-2.66494507354714,1e-10,1.06109090909091e-08,9.24784688995215e-09,3394,tags=74%, list=27%, signal=56%,821308/828099/843744/844414/819578/816314/843746/839109/838388/819374/820367/819725/832455/836820/824541/837356/834154/833981/824062/817719/817781/822181/833518/839407/832305/836042/822081/832878/840300/835342/830075/823891/843063/816493/818011/820350/829298/821233/817299/824468/820296/841284/842161/844199/814652/827607/827375/838435/819897/824511/835697/822480/821333/831372/827451/825248/832832/825039/831956/832848/821787/831853/836887/843022/824683/828817/818646/824153/821120/823747/817318/837036/836351/818188/826637/831470/825123/827535/824554/819644/829661/815456/840346/832839/828004/833535/823518/819179/841660/831195/841996/818189/823638/821405/829062/839511/843298/814978/831692/834934/820665/832439/816564/818337/819722/828729/837218/831405/839564/823584/839410/836238/826931/820170/817900/820107/815070/824801/819323/818295/818947/825398/822524/828167/816492/831907/837497/835772/834844/824588/818531/839630/836188/841305/830810/844129/838884/816696/835768/820324/830600/831724/818524/836107/817317/835834/819652/829949/818874/819595/823515/816672/825195/834821/829064/819095/824054/825376/818654/837486/843397/817766/840799/827159/829329/836535/824694/838331/820853/817059/828679/829060/829529/818612/824741/838092/820230/843029/825283/818234/837243/822189/837733/819855/824556/821920/829607/816491/827074/827947/820639/824768/840194/828695/829203/816494/839395/820000/833829/833828/819853/837274/820283
GO:0009521,CC,GO:0009521,photosystem,40,-0.835477353971254,-2.65599175810948,1e-10,1.06109090909091e-08,9.24784688995215e-09,2086,tags=95%, list=16%, signal=80%,841099/3768499/819705/837040/824832/827223/828984/826626/818532/842016/825320/836789/824699/837178/840021/819295/843099/838400/837974/828183/824246/816545/844245/826892/838151/815058/839449/828996/831799/820859/825866/827877/836525/837358/815055/821143/841653/822391
GO:0009535,CC,GO:0009535,chloroplast thylakoid membrane,252,-0.635103301757613,-2.6383254467483,1e-10,1.06109090909091e-08,9.24784688995215e-09,2758,tags=60%, list=22%, signal=48%,821137/832195/830458/818299/830699/823901/825524/832136/829567/820667/832370/827921/839969/835621/829874/840894/835665/839815/842719/839871/840297/834494/835515/822277/819358/825653/819406/821456/840895/841099/833535/826517/824691/824345/820628/825797/822286/831581/843028/841995/818006/835431/839869/843827/824134/830325/839814/824379/824861/843491/817191/822405/827223/816623/824441/820775/839870/828984/826626/824654/842785/829359/816936/840098/843413/838259/828579/817947/828853/828181/830126/818532/825376/836751/823831/827996/842016/818558/824858/818599/828611/842446/843812/830593/825320/843029/828388/833608/836789/820043/831326/824699/837243/827144/837178/841033/822403/827479/826551/832987/817046/840021/819295/817103/844085/838168/843903/843099/838400/827927/841652/837974/826480/828183/824246/815210/843189/834396/816545/844245/842759/841919/826892/838151/815058/839449/828996/3770591/831799/831910/817606/827562/832247/820871/820859/835938/825866/835355/827877/821134/836525/822203/819126/838498/838455/815055/821143/839918/841653/822391/825491
GO:0005840,CC,GO:0005840,ribosome,331,-0.618795915228733,-2.62958570012591,1e-10,1.06109090909091e-08,9.24784688995215e-09,3394,tags=71%, list=27%, signal=54%,821308/828099/843744/844414/819578/816314/843746/839109/838388/819374/820367/820974/819725/832455/836820/838024/824541/837356/834154/833981/824062/821352/817719/817781/822181/833518/839407/832305/836042/822081/832878/830837/840300/835342/830075/823891/818015/821088/843063/816493/818011/820350/829298/821233/817299/824468/829701/820296/841284/835796/842161/844199/814652/835549/827607/827375/838435/819897/824511/835697/822480/821333/831372/827451/825248/832832/825039/831956/832848/821787/831853/836887/843022/824683/828817/818646/824153/821120/823747/817318/837036/836351/818188/826637/831470/825123/827535/824554/819644/829661/815456/840346/832839/828004/833535/823518/819179/841660/831195/841996/818189/823638/828174/821405/829062/839511/838332/834658/843298/814978/825888/831692/834934/820665/832439/816564/818337/819722/828729/837218/831405/839564/823584/839410/836238/826931/820170/817900/820107/833956/815070/824801/819323/822405/844111/818295/818947/825398/822524/828167/816492/831907/837497/835772/834844/824588/818531/839630/836188/841305/830810/844129/838884/816696/835768/820324/830600/831724/818524/836107/817317/835834/819652/817947/829949/818874/819595/823515/816672/825195/834821/829064/819095/824054/825376/828951/818654/837486/843397/825489/837455/817766/840799/827159/829329/836535/824694/838331/843836/820853/817059/833976/828679/829060/829529/818612/824741/838092/839781/820230/843029/825283/831282/818234/820750/825134/837243/822189/837733/822403/819855/824556/821920/834005/829607/820500/816491/827074/827947/820639/829614/824768/840194/828695/829203/823623/842759/816494/839395/820000/833829/816943/833828/819853/837274/820283
GO:0015934,CC,GO:0015934,large ribosomal subunit,157,-0.663898459352419,-2.62078756758292,1e-10,1.06109090909091e-08,9.24784688995215e-09,3373,tags=80%, list=27%, signal=59%,828099/843744/844414/816314/843746/819374/819725/832455/836820/838024/824541/837356/824062/817781/839407/832305/822081/830837/821088/843063/816493/818011/820350/817299/824468/829701/820296/842161/844199/814652/827607/827375/838435/819897/824511/822480/827451/825039/832848/821787/831853/836887/824683/828817/824153/817318/837036/826637/825123/827535/832839/828004/841660/831195/818189/821405/829062/839511/838332/834658/843298/825888/834934/816564/818337/819722/828729/837218/823584/839410/826931/817900/820107/833956/822405/818295/818947/822524/816492/831907/837497/835772/824588/818531/839630/836188/844129/818524/817317/818874/819595/825195/834821/819095/828951/837486/843397/840799/827159/829329/824694/838331/820853/817059/833976/818612/824741/838092/839781/818234/825134/837243/822189/822403/819855/821920/834005/827074/824768/840194/823623/820000/816943/819853/820283
GO:0055035,CC,GO:0055035,plastid thylakoid membrane,259,-0.628715795477761,-2.61840148516462,1e-10,1.06109090909091e-08,9.24784688995215e-09,2758,tags=59%, list=22%, signal=47%,821137/832195/830458/818299/830699/823901/825524/832136/829567/820667/832370/827921/839969/835621/829874/840894/835665/839815/842719/839871/840297/834494/835515/822277/819358/825653/819406/821456/840895/841099/833535/826517/824691/824345/820628/825797/822286/831581/843028/841995/818006/835431/839869/843827/824134/830325/839814/824379/824861/843491/817191/822405/827223/816623/824441/820775/839870/828984/826626/824654/842785/829359/816936/840098/843413/838259/828579/817947/828853/828181/830126/818532/825376/836751/823831/827996/842016/818558/824858/818599/828611/842446/843812/830593/825320/843029/828388/833608/836789/820043/831326/824699/837243/827144/837178/841033/822403/827479/826551/832987/817046/840021/819295/817103/844085/838168/843903/843099/838400/827927/841652/837974/826480/828183/824246/815210/843189/834396/816545/844245/842759/841919/826892/838151/815058/839449/828996/3770591/838622/831799/831910/817606/827562/832247/820871/820859/835938/825866/835355/827877/821134/836525/822203/819126/838498/838455/815055/821143/839918/841653/822391/825491
GO:0034357,CC,GO:0034357,photosynthetic membrane,283,-0.616529486904873,-2.58753072155511,1e-10,1.06109090909091e-08,9.24784688995215e-09,2758,tags=57%, list=22%, signal=45%,821137/832195/830458/818299/830699/823901/825524/832136/829567/820667/832370/827921/839969/835621/829874/840894/835665/839815/842719/839871/840297/834494/835515/822277/819358/829283/825653/819406/821456/840895/841099/3768499/833535/826517/829972/824691/824345/820628/819705/837040/825797/822286/831581/843028/841995/818006/835431/839869/843827/824134/830325/839814/824379/824861/843491/824832/817191/822405/827223/816623/824441/820775/839870/828984/826626/824654/842785/829359/816936/840098/843413/838259/818093/828579/817947/828853/828181/830126/818532/825376/836751/823831/827996/842016/818558/824858/818599/828611/842446/843812/830593/825320/843029/828388/833608/836789/820043/831326/824699/837243/827144/837178/841033/822403/827479/826551/832987/817046/840021/819295/817103/844085/838168/843903/843099/838400/827927/841652/837974/826480/828183/824246/815210/843189/834396/816545/844245/842759/841919/826892/838151/815058/839449/828996/3770591/838622/831799/831910/817606/827562/832247/820871/820859/835938/825866/835355/827877/821134/836525/837358/822203/819126/838498/838455/815055/821143/839918/841653/822391/825491
GO:0042651,CC,GO:0042651,thylakoid membrane,281,-0.614294530073402,-2.57661408617725,1e-10,1.06109090909091e-08,9.24784688995215e-09,2758,tags=56%, list=22%, signal=45%,821137/832195/830458/818299/830699/823901/825524/832136/829567/820667/832370/827921/839969/835621/829874/840894/835665/839815/842719/839871/840297/834494/835515/822277/819358/829283/825653/819406/821456/840895/841099/3768499/833535/826517/829972/824691/824345/820628/819705/825797/822286/831581/843028/841995/818006/835431/839869/843827/824134/830325/839814/824379/824861/843491/824832/817191/822405/827223/816623/824441/820775/839870/828984/826626/824654/842785/829359/816936/840098/843413/838259/818093/828579/817947/828853/828181/830126/818532/825376/836751/823831/827996/842016/818558/824858/818599/828611/842446/843812/830593/825320/843029/828388/833608/836789/820043/831326/824699/837243/827144/837178/841033/822403/827479/826551/832987/817046/840021/819295/817103/844085/838168/843903/843099/838400/827927/841652/837974/826480/828183/824246/815210/843189/834396/816545/844245/842759/841919/826892/838151/815058/839449/828996/3770591/838622/831799/831910/817606/827562/832247/820871/820859/835938/825866/835355/827877/821134/836525/822203/819126/838498/838455/815055/821143/839918/841653/822391/825491
