"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
250.448818332734,-1.2908567686258,0.204124154009408,-6.32388055637111,2.55074921701896e-10,7.08911582764785e-09,"AT1G01010"
150.94372181619,-0.887444274752016,0.13835930801956,-6.41405545788476,1.41698622671448e-10,4.2104464409488e-09,"AT1G01020"
25.5943863843935,-0.57190400061193,0.391227272188189,-1.46182038233989,0.143790437176236,0.264053034081442,"AT1G01030"
702.683911328562,-1.39990886803174,0.179527626324133,-7.79773507117084,6.30281557283166e-15,4.20407205895294e-13,"AT1G01040"
6.88082256115074,-2.30943597830115,0.457743891341507,-5.04525788762119,4.52910072771704e-07,5.61925351253955e-06,"AT1G01046"
844.497896150549,0.370943318666628,0.152415396353364,2.43376540390068,0.0149426762458875,0.044394907687057,"AT1G01050"
2381.34408884257,0.819493929960529,1.16897100926063,0.701038711369628,0.48327885691218,0.633030427205737,"AT1G01060"
92.7828322838185,2.07999525660338,0.397256921363777,5.23589431610854,1.64187886641353e-07,2.26887960853496e-06,"AT1G01070"
686.272397279465,0.648232308901256,0.194021406400121,3.34103499674896,0.000834667013959139,0.00395811426717253,"AT1G01080"
2055.89326005745,-0.641612048823419,0.135046359624725,-4.75105031047388,2.0236277094122e-06,2.14608263724801e-05,"AT1G01090"
2073.13090549279,0.857855858577296,0.130601086066747,6.56852009744291,5.08177747530278e-11,1.63856158276538e-09,"AT1G01100"
28.8166821041397,0.24119733053254,0.348529543084057,0.692042712931136,0.48891050588713,0.638162582747119,"AT1G01110"
856.393162430262,1.65973837396078,0.529724636111603,3.13320971088667,0.00172905856366793,0.00735359984871716,"AT1G01120"
24.5647236936669,1.03732503082162,0.402978351355457,2.57414580046912,0.0100487917350002,0.0319630250987303,"AT1G01130"
2066.854591179,0.78019246210019,0.329860567511998,2.36521894079326,0.0180194147659773,0.0516673710953116,"AT1G01140"
2.11724562802885,0.47124044246726,0.965362797631237,0.488148542313386,0.62544462981909,0.749158952200888,"AT1G01150"
244.706590271376,0.0810464267483031,0.125769852136469,0.644402655895326,0.519314362756721,0.664647427447101,"AT1G01160"
6.24996170434479,-2.29996648142506,0.537719275090667,-4.27726248243055,1.8920566100819e-05,0.000150402009791106,"AT1G04007"
217.435299046999,1.26497774510419,0.227836257522897,5.55213537501623,2.82200911315968e-08,4.72343023472307e-07,"AT1G01170"
3.57553177649059,1.40069252098516,0.666091448996024,2.10285317893868,0.0354786057395299,0.0884293859732065,"AT1G04013"
289.75785277089,1.57246833309576,0.282583161040253,5.56462149870198,2.62722027670498e-08,4.44063820597373e-07,"AT1G01180"
2.51176058872268,-2.85932762738748,1.1033589880607,-2.59147535691273,0.00955653856829507,0.0306855660739407,"AT1G08765"
28.4391819447021,0.0496431225242097,0.548971236203572,0.0904293690640667,0.92794601915681,0.956100603959003,"AT1G01190"
12.9536095982731,0.238881004337271,0.600026706501665,0.398117286695485,0.690543732425901,0.795986572146338,"AT1G01200"
82.9534303260493,-0.305404261541929,0.151295058511749,-2.01860037298054,0.0435287722367203,0.104406442210124,"AT1G01210"
336.486190240492,-0.749639672452085,0.168649186278548,-4.44496465707191,8.79063176228004e-06,7.67291666906826e-05,"AT1G01220"
