"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
250.448818332734,4.21659885449639,0.231289508802133,18.2308262762738,2.93847812495665e-74,6.83108009708672e-72,"AT1G01010"
150.94372181619,0.760976129406166,0.140838736749085,5.403173494533,6.5472076971725e-08,2.38899603415742e-07,"AT1G01020"
25.5943863843935,0.0373995328917636,0.388894968840085,0.0961687239187257,0.923386570351858,0.938526040616021,"AT1G01030"
702.683911328562,1.61240330704809,0.180585111272425,8.92877212128342,4.30763169417263e-19,4.40367255912186e-18,"AT1G01040"
6.88082256115074,2.10380693752798,0.474671122047052,4.4321359354139,9.33041605872893e-06,2.63297137797125e-05,"AT1G01046"
844.497896150549,-0.014254665857453,0.153172197890801,-0.0930630104793261,0.925853503226896,0.939595599140684,"AT1G01050"
2381.34408884257,1.59732477414115,1.16919999997346,1.36616898236179,0.171885930644053,0.23296596488353,"AT1G01060"
92.7828322838185,-1.08949282081749,0.40232664850841,-2.70798075359087,0.00676939479820359,0.0125313044174103,"AT1G01070"
686.272397279465,-2.47169066545281,0.192479131994947,-12.8413435775349,9.61904352319008e-38,3.71451669075747e-36,"AT1G01080"
2055.89326005745,-0.228169112004151,0.134802771999005,-1.69261439227552,0.0905288897610557,0.13235174519057,"AT1G01090"
2073.13090549279,-1.07731968933716,0.130680667940094,-8.24391018441238,1.66672284997239e-16,1.37446988624718e-15,"AT1G01100"
28.8166821041397,-1.48226291850762,0.335462403345372,-4.41856644358913,9.93577357907633e-06,2.7946391820059e-05,"AT1G01110"
856.393162430262,-2.50799826421242,0.529573957041301,-4.735879155056,2.18107527830897e-06,6.64021144846147e-06,"AT1G01120"
24.5647236936669,-1.34966410589295,0.403878245004327,-3.34175985606378,0.000832490513970494,0.00178911962450514,"AT1G01130"
2066.854591179,0.374261689390141,0.330187205695072,1.13348331775088,0.257011342888342,0.330900680556341,"AT1G01140"
2.11724562802885,-0.67636078942001,0.982535885353254,-0.688382785303395,0.491211761537639,0.569365766876022,"AT1G01150"
244.706590271376,0.0899237188174828,0.128426540607845,0.700195756981947,0.483805061047423,0.562097868667572,"AT1G01160"
6.24996170434479,1.57074246557147,0.498347710148286,3.15190063801857,0.00162211461736264,0.00333209317927272,"AT1G04007"
217.435299046999,-2.02661433453755,0.226827951174217,-8.93458819359083,4.08697537022968e-19,4.1873035007373e-18,"AT1G01170"
3.57553177649059,-1.15467953131268,0.696087326390286,-1.65881418542775,0.0971532409851338,0.14088462311655,"AT1G04013"
289.75785277089,-0.895644609955164,0.284064568873997,-3.15296136193757,0.00161623197902582,0.0033208895895716,"AT1G01180"
2.51176058872268,-0.284013672144511,0.731165686511617,-0.388439552599271,0.697690778849406,0.755190088742009,"AT1G08765"
28.4391819447021,-1.32311242995743,0.532939472288464,-2.48266923122795,0.0130402110485348,0.0228066345354565,"AT1G01190"
12.9536095982731,-2.04819855772027,0.567638963112645,-3.60827689926178,0.000308237414931859,0.000707551918570568,"AT1G01200"
82.9534303260493,0.13586993589112,0.154245161696812,0.880870001991952,0.378388185592521,0.458982006285903,"AT1G01210"
336.486190240492,0.0831706542108671,0.167753995541189,0.495789408428402,0.620042998361361,0.68786158830382,"AT1G01220"
30.6705770508238,-1.76537805563325,0.255078888806529,-6.92091009135705,4.48751244413563e-12,2.52288275184573e-11,"AT1G01225"
447.110538710636,-0.116181455326401,0.122414881019369,-0.949079510260014,0.342580174621509,0.423029922417201,"AT1G01230"
846.620523780061,0.061155721560048,0.299941619612162,0.203892082863075,0.838437832086249,0.874291336652543,"AT1G01240"
31.5913340096033,-4.85024657923085,0.669570822410495,-7.2438141222607,4.36239198422387e-13,2.70145248953789e-12,"AT1G01250"
224.641142044676,0.0147754885210501,0.219178846377139,0.0674129313356548,0.946252974890775,0.954878799639096,"AT1G01260"
164.602168861837,-0.0500478097426016,0.128365249414922,-0.389885969689734,0.696620869127886,0.754418398612501,"AT1G01290"
528.581646488326,-1.56231317916025,0.234897436073506,-6.65104398445351,2.91021287998544e-11,1.51313273767928e-10,"AT1G01300"
0.524801682675094,-0.172886418552018,1.71308501953882,-0.100921096489747,0.919613096030347,0.936164198783389,"AT1G01310"
4817.5819550493,0.725786439596361,0.232894006746432,3.11638092253088,0.00183085605612119,0.00373415605690906,"AT1G01320"
739.229305534259,4.57513228486822,0.273732771104335,16.7138639133726,1.03880830225941e-62,1.43745098825145e-60,"AT1G01340"
286.688176354394,0.486379916006929,0.10503064296449,4.63083822281627,3.64188348915248e-06,1.0822301607098e-05,"AT1G01350"
2.30165971739187,0.411431984603676,0.90739807255541,0.453419504677812,0.650246694174317,0.714245175745149,"AT1G01355"
201.600427749092,-0.566945407678937,0.173550159786419,-3.26675243846881,0.00108788767896506,0.00229743140197136,"AT1G01360"
40.8593981458977,-0.375491397459614,0.251083737542598,-1.49548274665104,0.134788499414647,0.188465550697239,"AT1G01370"
10.9806224772031,-0.899867016722884,0.50472689133981,-1.78287908205993,0.0746059888598562,0.111448748427264,"AT1G01380"
40.248641794909,-1.72301712237664,0.374469879857029,-4.60121685363447,4.20029849008951e-06,1.23772770945761e-05,"AT1G01390"
151.590885132578,-0.31893655904483,0.285371346749613,-1.11761942002071,0.263729571014973,0.338313725713778,"AT1G01420"
779.51363338541,-1.12322896912625,0.209562844631512,-5.35986697022221,8.32832561231559e-08,3.0026145395394e-07,"AT1G01430"
418.831384295715,0.629863727148356,0.108301767737043,5.81582129552741,6.03368992695531e-09,2.46728565931275e-08,"AT1G01440"
