"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
250.448818332734,2.70840406878411,0.18487159933004,14.6501900702928,1.34339379405346e-48,1.50143632357504e-46,"AT1G01010"
150.94372181619,-0.138712428252447,0.110057663036953,-1.26036138170472,0.207539026244451,0.287747345565978,"AT1G01020"
25.5943863843935,-0.67360487836312,0.3221618199769,-2.0908898466349,0.0365379394800502,0.0639751057537642,"AT1G01030"
702.683911328562,0.337994056400354,0.147306518764063,2.29449490244021,0.0217620875343158,0.0403914769589014,"AT1G01040"
6.88082256115074,0.302615455341448,0.347946552720036,0.869718216708236,0.384454414512884,0.477783159103015,"AT1G01046"
844.497896150549,0.274516726580197,0.12523476003432,2.19201702869848,0.0283782770707514,0.0510571787836668,"AT1G01050"
2381.34408884257,1.13020219768305,0.956635969064548,1.1814339354062,0.237430383595728,0.321876844381262,"AT1G01060"
92.7828322838185,0.734422339335773,0.318571187604441,2.30536334706979,0.0211462324691065,0.0393678598710114,"AT1G01070"
686.272397279465,-1.54243092960823,0.156145852190847,-9.87814218544225,5.17840322089093e-23,1.14431881821342e-21,"AT1G01080"
2055.89326005745,-0.630119582259212,0.110722841467493,-5.69096289354361,1.26324960583457e-08,7.00543024495138e-08,"AT1G01090"
2073.13090549279,-0.210752108352259,0.106294130650671,-1.98272573529842,0.047398073321612,0.0803282795441799,"AT1G01100"
28.8166821041397,-0.857670201511973,0.260162779482124,-3.29666758334623,0.000978392256345657,0.00245516891011091,"AT1G01110"
856.393162430262,-1.34092163936636,0.432099065713099,-3.10327363738549,0.0019139258656911,0.00451889443425971,"AT1G01120"
24.5647236936669,-0.515961836712987,0.308848067420398,-1.6706008265568,0.0948005491311433,0.147551443870627,"AT1G01130"
2066.854591179,1.04793520151773,0.270129354867237,3.87938290539644,0.000104721797263631,0.000313760487303472,"AT1G01140"
2.11724562802885,-0.150424680313479,0.59955098188032,-0.250895561611317,0.801894856007386,0.849819917833867,"AT1G01150"
244.706590271376,0.0711474413748437,0.102999392956369,0.690755929066324,0.489718935290434,0.580042598904403,"AT1G01160"
