Row.names UMVsIM_log2FoldChange UMVsIM_padj UMVsH_log2FoldChange UMVsH_padj
AT1G01010 2.9333774501542 6.7172775897817e-27 4.214674207587 7.97393788832768e-56
AT1G01340 3.43617138564425 9.79434821986622e-39 4.57306539394313 8.60917829076529e-69
AT1G01453 3.83245073476842 0.000157301151015591 4.08134335452319 3.42496766778458e-05
AT1G01480 5.1307975007838 4.55932742464378e-22 4.86829231463281 3.23748363875399e-20
AT1G01560 4.11029829800263 8.4581956890403e-43 3.88741940689799 1.27758809073538e-38
AT1G01660 1.05131561850386 0.0113480591330693 2.61729982832532 9.07708310366073e-13
AT1G01680 4.98717711729263 4.84281712894605e-50 6.01357237143383 4.52238221543665e-73
AT1G01720 2.24400062829152 1.11771928399039e-16 3.08839224675057 2.3702601580905e-31
AT1G01730 1.39282183406362 3.26821365882827e-15 1.21481533824606 4.88059953735917e-12
AT1G02170 1.41383657858366 7.02181524538221e-12 1.555132928261 1.6695957471305e-14
AT1G02220 5.23290271783554 8.94496810635649e-33 4.72425516263128 4.00116330992412e-27
AT1G02230 3.2074227850711 1.12318407743501e-14 2.50070614656108 1.67353397499141e-09
AT1G02250 3.34224677326439 0.00332686560091528 5.14503872978025 7.97259605310472e-07
AT1G02310 5.25246479741185 1.25922807001786e-11 5.86801251975924 1.1949050274316e-14
AT1G02360 2.7181684385081 8.00078476141745e-08 4.33229851688571 8.02087689085143e-19
AT1G02390 1.40145754276213 0.00579905177466331 2.0489054424038 2.22024835383773e-05
AT1G02400 2.33755605210802 5.30943799309102e-07 2.96315954771833 5.80069506260529e-11
AT1G02430 2.85336878984719 0.00169019243264367 3.90634220171541 4.77013677850472e-06
AT1G02440 4.41075448548633 7.28381268982795e-11 4.40438048516802 4.37954721250435e-11
AT1G02450 2.52976039990242 3.75834679332981e-05 2.4176406268844 5.63939853947193e-05
AT1G02470 4.15620790117808 3.43555579954814e-20 3.13338675030421 4.28172759186916e-12
AT1G02520 1.69136982859335 0.00995553919951877 3.72846703194908 1.6139329889123e-10
AT1G02580 6.06944347276971 3.99470636441065e-23 6.45521241550096 2.05015974631356e-26
AT1G02850 1.81562978996051 1.54511492348406e-11 2.68961774407783 5.2819962268105e-25
AT1G02920 4.03224817162382 8.64589910036531e-37 4.35942300705089 3.08315460419115e-43
AT1G02930 3.85666811912251 4.29985426325956e-27 4.59300059568845 1.61512254125048e-38
AT1G02940 2.49655935881596 0.0256353187161521 3.7432293896593 0.000275006030608047
AT1G03050 5.00560668324472 5.3886665778079e-06 4.41215331227981 6.24655057004121e-05
AT1G03210 1.56246863418807 1.41111732000123e-14 1.53549534565014 2.14789075082103e-14
AT1G03290 2.28851453038896 9.74474603092376e-29 2.49005261333617 3.0512400557745e-34
AT1G03370 1.2095065555963 1.14116359592156e-14 1.6420543185843 9.11986877172456e-27
AT1G03400 1.24042343601825 8.67930800938462e-17 1.2572342388069 1.58945883831307e-17
AT1G03660 3.57241683243126 4.353845356926e-23 4.43574308027306 2.92491411699447e-36
AT1G03790 4.62841386853127 0.000740004636851578 4.70077193625698 0.00042812691633468
AT1G03850 3.34250508662361 1.72886098054067e-20 2.74990328013081 1.91014884349634e-14
AT1G03905 1.21789945537573 3.33578637394566e-06 1.5108587695288 2.48772938731978e-09
AT1G04427 2.93000987625986 0.00547930431719623 2.98713014563677 0.00359863204320369
AT1G04490 3.20638564849874 1.30012784632599e-10 3.25886135012513 3.34991356667936e-11
AT1G04500 3.98481538145581 2.94791418542301e-07 1.74578663492987 0.0357137943297745
AT1G04540 1.29033236302739 0.00894803365464826 1.83803263502612 8.16894005590016e-05
AT1G04580 5.89807677001115 1.11845381029111e-07 6.38936176975988 3.99567397173009e-09
AT1G04587 2.75310270616428 0.0389516472333972 4.47765558746979 0.000128164633802151
AT1G04600 4.10903948834834 4.9102655136755e-23 4.69942423640355 2.38338596173538e-30
AT1G04980 2.33773341060266 1.55758003724376e-07 2.25945860432137 2.45999623429188e-07
AT1G05000 4.24079682113935 3.07550036044784e-28 4.62501903093122 7.88556762441154e-34
AT1G05100 4.46666860009699 2.26678862014323e-11 4.04799096123652 8.97211488961394e-10
AT1G05340 4.47297256694909 5.41439266574781e-12 4.48661492919022 2.26999610834328e-12
AT1G05570 1.92205409421802 9.44189419607995e-17 2.48443544950602 7.52626096710966e-28
AT1G05675 1.30684429568001 0.00999110539070925 2.85289002747382 1.53398133753979e-09
AT1G05680 3.51940557214504 5.51021708766646e-06 3.51635762300476 3.45858321817969e-06
AT1G05710 1.9072046572016 3.53245938596043e-12 2.2287878479139 1.09805014023253e-16
AT1G05783 2.87447252335806 0.00195116985576076 3.33889800905941 0.000175689746288566
AT1G05785 1.00158808509247 3.10702767151558e-05 1.26854375831586 4.94210819023217e-08
AT1G05880 5.61163005081628 2.51111171379874e-26 6.42193324598504 9.02247263303535e-35
AT1G05933 3.16912158203609 0.024595087645956 4.56939347471592 0.000376904112299234
AT1G06020 1.72591207498361 0.0327885094140387 2.94040649611768 5.6893109059106e-05
AT1G06030 4.2319898750252 0.000159365018351532 5.66167089402523 9.64853831349395e-08
AT1G06050 1.30423700243944 2.66887634026593e-07 1.22803739728733 8.96572091972207e-07
AT1G06130 1.37038522536435 5.16328679071457e-14 1.75188722834291 9.65328090921219e-23
AT1G06148 3.60507874540805 0.000145192059536202 3.32762433585779 0.000383294634637192
AT1G06160 1.80602951660735 7.64773464621421e-05 2.02356684038037 5.04663619403913e-06
AT1G06163 2.75717582310433 0.0480394642536092 3.85158802547992 0.00227819812730066
AT1G06520 2.7627864247789 8.5728229576416e-07 1.29584115245427 0.024818808938887
AT1G06570 1.51330956848628 0.00299693949862039 1.24662476244564 0.0128183568880227
AT1G06620 2.89947688473875 1.49256749106968e-07 3.76454105405913 2.18762401963552e-12
AT1G06877 2.94711804539822 0.0327203878576976 3.04254075904322 0.02280699557697
AT1G06983 5.2504758577822 1.48729756689483e-06 5.45262360432026 3.18571813002767e-07
AT1G07000 2.19412184589597 1.9597264703696e-13 2.30508286051197 4.5918236450566e-15
AT1G07040 1.33244399337567 0.0200310290639292 1.66164608173539 0.00239530874128272
AT1G07160 1.41934987899678 0.029935066690294 2.14016915014264 0.000407127522549294
AT1G07220 1.32873034409385 3.26263785532235e-13 1.51736030125669 2.6782412087511e-17
AT1G07620 4.13658618369791 4.50906160523759e-32 4.07557003615865 1.8816924870251e-31
AT1G07630 1.87959464369782 3.17826642818472e-15 2.10306985745633 3.41571739438115e-19
AT1G07870 1.37342223243356 6.32642381074364e-06 1.63631519866492 3.07511364029735e-08
AT1G07890 1.32441285601599 8.7443619876571e-05 2.23540207366223 4.67735501292423e-12
AT1G07900 5.37018094081128 1.96244342468398e-30 4.22949022320551 2.31503039166148e-19
AT1G08050 4.16025516797086 4.4836480738121e-52 4.81189453189277 5.59911472338556e-70
AT1G08090 1.25288866468212 0.0296846952654073 5.2730717017462 5.68906611366119e-25
AT1G08173 5.31939507996179 9.09669393935897e-16 3.66133409384615 6.30171929301804e-08
AT1G08290 2.51128877779249 2.16967868279135e-08 1.15518874333911 0.0154515337339829
AT1G08310 2.65783443232964 5.79171861606602e-06 5.58061309514322 1.68960359293185e-24
AT1G08320 2.38109433582122 0.000319370206936611 4.07274444472484 2.79120893318326e-11
AT1G08450 3.37474536462395 5.54152846214381e-46 2.76936304694488 1.79277776536791e-31
AT1G08763 3.84834142617272 0.0042766420507177 4.38705613668189 0.000647450173161755
AT1G08795 2.42675583965327 0.0231033874225554 3.8821132403724 6.53845938056277e-05
AT1G08830 1.40411772334018 3.85335619193769e-06 1.34141965596711 6.68062264355113e-06
AT1G08857 1.5969826247032 0.0204666476819014 3.31347123794035 5.15124320878698e-08
AT1G08860 4.58011295534773 1.26119318245932e-06 5.94384027866432 6.30559230612955e-11
AT1G08920 1.38966470106047 0.00487934471897561 1.64415366505363 0.000532435800280677
AT1G08930 1.12919339514727 0.0104245013450949 1.67342938622005 6.27450317486817e-05
AT1G08940 2.67731189039474 1.38273471126526e-18 3.47108344277412 3.30060359623212e-31
AT1G09070 1.52467245721917 0.000232332987152439 1.86719957474791 3.08995790327494e-06
AT1G09080 4.85271314969224 6.83238246694886e-24 5.46239794277856 1.94067749690241e-30
AT1G09090 3.97714530880182 0.000466772499044573 6.88609421118738 2.77157502581932e-11
AT1G09176 2.66400106092055 0.00755788347169752 4.35789698911536 2.11268693559794e-06
AT1G09210 1.34348216866534 0.000501634014326199 1.11747120651328 0.00324332609386214
AT1G09225 3.46309175754657 0.000182814488045106 2.20986920931473 0.0223386303702859
AT1G09240 2.70234503696196 2.1263276885221e-11 2.28996659084393 1.05736630486553e-08
AT1G09400 3.13493884510683 2.23613182547685e-05 3.94924788383726 2.3990807506125e-08
AT1G09420 1.19452298759178 0.00422493462495105 2.43226825545183 4.23371991023034e-10
AT1G09480 2.59798961127759 4.24371098934567e-13 3.41771259039802 1.56737656639419e-22
AT1G09500 5.07554050787292 1.82506398368623e-21 3.7988013461865 1.17550966230345e-12
AT1G09510 3.36416191341053 0.0149951078534673 4.13851260677714 0.00142734253916051
AT1G09537 3.62829467086528 4.66010007420543e-06 4.119137517528 8.14805186745784e-08
AT1G09540 1.99528221111023 0.00369799165720277 4.62210246248853 3.1171096536466e-14
AT1G09560 3.03245185515684 4.02480073503867e-26 2.5187285210491 1.42337766449543e-18
AT1G09680 1.32643330357136 1.4396895805291e-05 1.39120807152197 3.38368605255542e-06
AT1G09715 1.67250538614606 0.00163813484625411 2.04463290630395 5.43655208492117e-05
AT1G09740 2.0649539092792 7.58817582782755e-11 2.6900122638052 3.89310810583747e-18
AT1G09745 4.04468280631975 0.000233213773368538 4.31213249091092 5.26221684726454e-05
AT1G09905 1.77566420105203 0.0272383298785547 1.6041082630734 0.0437206513150589
AT1G09930 5.95610541435854 2.57218983164968e-24 8.6809797009149 1.02730497615285e-51
AT1G09932 5.92806925091093 4.9266623972975e-67 7.60845627761787 1.60682247074171e-110
AT1G09935 8.2480684883821 1.13337458255139e-16 8.03785887615166 3.54291351614032e-16
AT1G09970 1.60214379606204 2.69943352789414e-06 2.56585459597564 6.05282701821076e-15
AT1G10040 3.18854394341479 1.56350376586872e-16 3.72621917032227 1.13373122867171e-22
AT1G10050 1.50845465675052 3.9950366607569e-12 2.5322569494818 2.01683444976038e-33
AT1G10070 2.9242465340544 0.0056534862487216 2.59540599013973 0.0119324362418964
AT1G10140 2.61166592614245 2.82848112811923e-08 2.99647457783952 6.92912496346007e-11
AT1G10220 3.7824747251396 1.23514945203068e-05 4.75334761727211 1.05150509116864e-08
AT1G10340 4.29822952208377 7.98831425524587e-49 4.83960412992851 3.46987406809485e-62
AT1G10410 1.9238153485922 5.23900799321418e-15 2.38575937262237 5.4645832272339e-23
AT1G10417 2.01649944310456 6.03161976765443e-09 3.10638309368598 2.87931817066422e-21
AT1G10540 2.32371599676455 0.000117176761448056 1.80609177478899 0.00315831679293655
AT1G10585 2.53138978543978 5.71183549360221e-05 1.93606769446708 0.00193654330960592
AT1G10586 2.30265150890568 0.0382458381022851 3.50175200628053 0.000621159948143887
AT1G10690 1.96500501694802 6.57303833138473e-08 1.2554972661752 0.000627870353854673
AT1G10865 1.27913327815803 3.29142550086662e-07 1.15890703423507 2.80203341194563e-06
AT1G11100 2.00899435654415 1.08033323499827e-06 3.67920646302927 7.84037643917909e-22
AT1G11125 1.46314469405044 0.00288859106978707 1.00857013791262 0.0478241470136883
AT1G11190 3.24040519268027 3.74230692023742e-06 1.77470956773688 0.0129379619639063
AT1G11200 1.04226090883074 4.30046015505818e-05 1.55192993936882 2.30214767126059e-10
AT1G11300 3.413388695396 4.01505695173615e-20 3.63508705330024 4.72070780132887e-23
AT1G11310 1.85353526915584 5.72087453936925e-11 1.72954388091586 5.86118988989648e-10
AT1G11540 2.51030374015689 0.0243305425226677 2.83621894579464 0.00777174863772676
AT1G11572 3.64784839861026 0.00175485883722071 2.4925047874389 0.0394641173973957
AT1G11810 3.31431085955779 0.0112432816063879 3.10302533163092 0.0169827654076297
AT1G11905 1.4090997585876 1.02690817365641e-13 1.15209238452891 1.14071524632968e-09
AT1G12160 3.06402278316109 6.38407612614135e-11 3.1060558443629 1.95066732816777e-11
AT1G12290 2.88832320448148 3.76953668385984e-26 3.16059838813696 1.45996230591207e-31
AT1G12320 1.92160668366324 1.0699312803986e-07 2.24422154615092 1.94987887644478e-10
AT1G12360 1.19367358119749 3.63356227723915e-10 1.36313376413648 2.80248248113976e-13
AT1G12420 2.31135271096876 1.54038751101728e-18 2.37836997851082 6.91969647396488e-20
AT1G12640 1.41056869044421 1.89014813175768e-08 1.24450553228226 5.05414244508284e-07
AT1G12940 4.77186171333255 1.67739614979571e-14 6.85803706485164 9.17454330177959e-30
AT1G13210 1.32056873083032 6.91513037767623e-05 1.6622782762322 2.25854862646659e-07
AT1G13310 6.96099106478217 8.11509566698953e-12 7.8225017212279 4.58724058388616e-15
AT1G13340 5.85941380771847 4.88986522091037e-64 6.42689192930006 2.40550422608897e-77
AT1G13470 4.62434489205862 1.82091209359e-28 4.17905870859217 1.07155952807151e-23
AT1G13480 3.44126741722077 8.62170144936022e-07 5.51109274865329 6.72595157716053e-17
AT1G13520 6.55034321848552 3.48996982409065e-54 7.14715056211903 7.63763795207679e-65
AT1G13530 3.9237200805307 1.70464861416119e-10 4.65494870368268 8.30558494177298e-15
AT1G13540 1.91303119603916 9.29905228984267e-05 2.07108122323613 1.37682345607688e-05
AT1G13550 4.30972074058596 3.61648869029213e-11 4.23427789738528 4.62464067015489e-11
AT1G13750 1.25541166342452 2.5793790111424e-06 1.61139333244078 4.76244150500398e-10
AT1G13830 4.40138242332956 4.49317257858248e-27 4.35090744386273 1.00357361208143e-26
AT1G13970 2.12068266260233 1.93463440195403e-15 2.06205980165112 6.89135211941994e-15
AT1G13990 2.51612776942485 3.07840858682833e-13 2.72297542219677 1.09452834656272e-15
AT1G14010 1.29561667540268 2.94791418542301e-07 1.2479149651956 5.0429458235374e-07
AT1G14080 4.93579128440026 2.81157083945681e-29 5.13570387323811 5.46519666785307e-32
AT1G14200 1.92661785976061 1.00492013142583e-14 2.06238960080041 4.41244952400839e-17
AT1G14260 2.88507828834734 1.78577268326807e-23 2.42019532570179 1.43670875094884e-16
AT1G14330 1.89592122812356 1.46361604374135e-05 1.76266990682131 3.93435756405134e-05
AT1G14360 1.67450446176723 2.8778033073181e-05 1.61959907199829 3.51510681882546e-05
AT1G14370 1.95543689777712 4.13924093821967e-09 2.31342563905953 1.08966376038227e-12
AT1G14540 4.33575740212716 1.41976749425872e-13 5.5649022112151 2.26151203073886e-22
AT1G14780 2.4189066214316 5.56624273109677e-07 4.16145927850167 2.19452767410992e-19
AT1G14860 1.79483623487034 0.000476173126512622 2.40326381058235 1.00004743456978e-06
AT1G14870 5.43462955095923 6.18762708431499e-43 5.90958608091411 5.20698689288478e-51
AT1G14880 6.11868963288151 1.98049891437681e-46 6.20542744569094 4.3271674654274e-48
AT1G15040 4.06680032102388 4.0464259703458e-05 4.43685846200982 4.10432564204127e-06
AT1G15110 1.15937102255476 0.000840475086413021 1.51620338377177 5.37677167692057e-06
AT1G15190 1.15932668437489 0.0258050078293275 1.16571214579874 0.0216928450536267
AT1G15300 1.73690808743771 1.55758003724376e-07 2.19940722021775 5.21531351972728e-12
AT1G15380 4.51008145200687 1.59667708295861e-06 4.60748220720933 5.39706090075011e-07
AT1G15385 5.13467269142096 1.69030869328168e-05 2.52861824008304 0.0442648000620341
AT1G15430 1.59882827899577 2.17243160611203e-10 1.8149439624857 1.96425431651333e-13
AT1G15520 6.64513393818049 8.9110168753406e-73 7.74469399033825 3.43716756235572e-99
AT1G15625 4.76286579646049 4.03706607588312e-07 5.60991514581299 7.40329572183915e-10
AT1G15670 3.60233960918748 7.85759019350549e-11 3.34491268550364 9.43116436917322e-10
AT1G15790 3.38967021178802 4.343611111327e-40 2.85899058898383 7.07826916750911e-29
AT1G15800 1.24469238909649 0.00465735199432352 2.31580989405102 2.16363573826732e-08
AT1G15890 1.25082462888442 0.00013594113604646 1.64607468048595 1.87875683478221e-07
AT1G16040 1.15342164156847 2.47804600225894e-10 1.57242370740689 6.51430190480674e-19
AT1G16090 3.14709649920145 1.81910930748959e-22 4.65884746923117 4.57043710457034e-49
AT1G16110 1.07795076468837 0.000111223960299538 1.24408502716462 4.24589324314633e-06
AT1G16150 3.99183596289533 5.47865838928391e-06 4.08951499815843 1.95196919564729e-06
AT1G16180 1.08407585776404 3.66760155672727e-08 1.68683443812706 8.42101610281258e-19
AT1G16260 1.12385213677879 6.74227012507068e-09 1.44792111284756 1.71800043227981e-14
AT1G16420 5.69917643420605 3.4589543482207e-46 5.24358204883084 2.77972699695834e-39
AT1G16510 2.65806362871669 7.61536116508611e-08 1.40979556012866 0.00481398611263972
AT1G16540 1.04822940489582 2.29834835186648e-06 2.10431564755075 1.61778680929346e-23
AT1G16670 1.54964240179646 1.12902546234795e-11 1.72342346071753 1.51746600150114e-14
AT1G17020 4.57779576263329 6.89016706858185e-20 5.28747710988998 1.18747975531637e-26
AT1G17030 2.04909008983402 0.00818761614024595 1.54896768631977 0.0462922226414547
AT1G17080 1.17084209311295 3.28184236104989e-08 1.13427432956259 5.11596429612723e-08
AT1G17170 3.46590179380516 2.11316093461881e-12 2.98324045063571 1.09784810677935e-09
AT1G17240 1.69998545100601 3.71250254963408e-08 1.46728296393344 2.39213029051298e-06
AT1G17330 1.12867505318964 4.74156064500754e-16 1.14479537939078 1.02723229113027e-16
AT1G17380 1.55648139315469 0.0295657586296827 1.80041738366844 0.00860414469417182
AT1G17530 1.05978047021759 1.95179819457454e-06 1.10997769044464 3.48953586904356e-07
AT1G17600 1.85548371704024 2.67677738699635e-18 2.06115438289158 9.91785826315989e-23
AT1G17615 7.56022876751854 1.08238512615519e-16 7.37927455448015 2.93657832610045e-16
AT1G17710 1.70797817204533 0.0171000030880722 3.01446621496188 4.97749902790056e-06
AT1G17745 3.5170959299013 8.28630036219531e-38 3.40094260573083 1.06519141019276e-35
AT1G17830 1.4657541042394 7.22978150408069e-05 2.67230545032811 1.93610036603338e-14
AT1G18200 2.16531490802998 2.65673186003059e-08 3.40223973151294 9.40507552270005e-20
AT1G18290 1.90167802748509 0.0164157113917376 2.33448387847332 0.0018799471001365
